"id","survey_year","female","age","n_persons","n_children","years_educ","income","employed","employed_id","sector","sector_id"
1940,2018,TRUE,60,2,0,12,32301.013671875,"[2] Employed part-time",2,"[84] Public administration and defense; compulsory social security",84
1940,2019,TRUE,61,2,0,12,32904.1796875,"[2] Employed part-time",2,"[84] Public administration and defense; compulsory social security",84
29223,2015,FALSE,68,2,0,10.5,0,"[5] Not employed",5,NA,NA
29223,2016,FALSE,69,2,0,10.5,0,"[5] Not employed",5,NA,NA
29223,2017,FALSE,70,2,0,10.5,0,"[5] Not employed",5,NA,NA
29223,2018,FALSE,71,2,0,10.5,0,"[5] Not employed",5,NA,NA
29223,2019,FALSE,72,2,0,10.5,0,"[5] Not employed",5,NA,NA
10385,2015,FALSE,19,2,0,9,13964.89453125,"[3] Training, apprenticeship",3,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
10385,2016,FALSE,20,2,0,10.5,30362.904296875,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
10385,2017,FALSE,21,2,0,10.5,36146.984375,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
8228,2015,TRUE,62,2,0,10.5,715.298400878906,"[5] Not employed",5,NA,NA
8228,2016,TRUE,63,2,0,10.5,0,"[5] Not employed",5,NA,NA
8228,2017,TRUE,64,2,0,10.5,0,"[5] Not employed",5,NA,NA
8228,2018,TRUE,65,2,0,10.5,0,"[5] Not employed",5,NA,NA
8228,2019,TRUE,66,2,0,10.5,0,"[5] Not employed",5,NA,NA
29409,2015,TRUE,33,5,3,10.5,5791.91357421875,"[5] Not employed",5,NA,NA
29409,2016,TRUE,34,5,3,10.5,0,"[5] Not employed",5,NA,NA
29409,2017,TRUE,35,5,3,10.5,0,"[5] Not employed",5,NA,NA
12707,2015,TRUE,40,2,0,7,1,"[4] Irregular employment or in marginal",4,"[81] Building support",81
12707,2016,TRUE,41,2,0,7,1346.59790039062,"[5] Not employed",5,NA,NA
12707,2017,TRUE,42,2,0,7,3571.84692382812,"[4] Irregular employment or in marginal",4,"[64] Provision of financial services",64
12707,2018,TRUE,43,3,0,7,2188.59887695312,"[4] Irregular employment or in marginal",4,"[64] Provision of financial services",64
12707,2019,TRUE,44,2,0,7,3832.41870117188,"[4] Irregular employment or in marginal",4,"[81] Building support",81
3986,2015,TRUE,18,2,0,NA,560.52880859375,"[3] Training, apprenticeship",3,"[56] Gastronomy",56
3986,2016,TRUE,19,2,0,NA,10292.0341796875,"[3] Training, apprenticeship",3,"[88] Social services (excluding homes)",88
3986,2017,TRUE,20,2,0,NA,9685.478515625,"[3] Training, apprenticeship",3,"[88] Social services (excluding homes)",88
3986,2018,TRUE,21,3,0,NA,9783.5546875,"[5] Not employed",5,NA,NA
3986,2019,TRUE,22,2,0,NA,9499.6328125,"[5] Not employed",5,NA,NA
30468,2015,TRUE,73,2,0,9,0,"[5] Not employed",5,NA,NA
30468,2016,TRUE,74,2,0,9,884.476989746094,"[5] Not employed",5,NA,NA
30468,2017,TRUE,75,2,0,9,0,"[5] Not employed",5,NA,NA
30468,2018,TRUE,76,2,0,9,0,"[5] Not employed",5,NA,NA
30468,2019,TRUE,77,2,0,9,0,"[5] Not employed",5,NA,NA
28031,2015,TRUE,71,3,0,9,0,"[5] Not employed",5,NA,NA
28031,2016,TRUE,72,3,0,9,0,"[5] Not employed",5,NA,NA
28031,2017,TRUE,73,3,0,9,0,"[5] Not employed",5,NA,NA
28031,2018,TRUE,74,3,0,9,0,"[5] Not employed",5,NA,NA
28031,2019,TRUE,75,3,0,9,0,"[5] Not employed",5,NA,NA
15977,2015,TRUE,50,3,0,11,740.277404785156,"[5] Not employed",5,NA,NA
15977,2016,TRUE,51,3,0,11,3936.181640625,"[5] Not employed",5,NA,NA
15977,2017,TRUE,52,3,0,11,0,"[5] Not employed",5,NA,NA
15977,2018,TRUE,53,3,0,11,0,"[5] Not employed",5,NA,NA
15977,2019,TRUE,54,3,0,11,0,"[5] Not employed",5,NA,NA
9798,2015,TRUE,68,2,0,11.5,0,"[5] Not employed",5,NA,NA
9798,2016,TRUE,69,2,0,11.5,0,"[5] Not employed",5,NA,NA
9798,2017,TRUE,70,1,0,11.5,0,"[5] Not employed",5,NA,NA
9798,2018,TRUE,71,1,0,11.5,0,"[5] Not employed",5,NA,NA
9798,2019,TRUE,72,1,0,11.5,0,"[5] Not employed",5,NA,NA
5855,2015,TRUE,89,1,0,9,0,"[5] Not employed",5,NA,NA
5855,2016,TRUE,90,1,0,9,0,"[5] Not employed",5,NA,NA
5855,2017,TRUE,91,1,0,9,0,"[5] Not employed",5,NA,NA
5855,2018,TRUE,92,1,0,9,0,"[5] Not employed",5,NA,NA
1613,2015,TRUE,31,3,1,11.5,15054.1298828125,"[2] Employed part-time",2,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
1613,2016,TRUE,32,3,1,11.5,13796.8098754883,"[2] Employed part-time",2,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
1789,2015,TRUE,60,2,0,9,0,"[5] Not employed",5,NA,NA
1789,2016,TRUE,61,2,0,9,0,"[5] Not employed",5,NA,NA
1789,2017,TRUE,62,2,0,9,0,"[5] Not employed",5,NA,NA
1789,2018,TRUE,63,2,0,9,0,"[5] Not employed",5,NA,NA
1789,2019,TRUE,64,2,0,9,0,"[5] Not employed",5,NA,NA
2085,2015,TRUE,50,2,1,9,11773.5947265625,"[2] Employed part-time",2,"[87] Homes (excluding rest homes and vacation homes)",87
2085,2016,TRUE,51,2,1,9,9059.7041015625,"[2] Employed part-time",2,"[87] Homes (excluding rest homes and vacation homes)",87
2085,2017,TRUE,52,2,0,9,9507.427734375,"[2] Employed part-time",2,"[87] Homes (excluding rest homes and vacation homes)",87
2085,2018,TRUE,53,2,0,9,10356.6142578125,"[2] Employed part-time",2,"[87] Homes (excluding rest homes and vacation homes)",87
6815,2016,TRUE,17,2,1,NA,0,"[5] Not employed",5,NA,NA
29471,2015,TRUE,59,2,0,10.5,6799.8173828125,"[2] Employed part-time",2,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
29471,2016,TRUE,60,2,0,10.5,3421.83178710938,"[5] Not employed",5,NA,NA
29471,2017,TRUE,61,2,0,10.5,0,"[5] Not employed",5,NA,NA
29471,2018,TRUE,62,2,0,10.5,0,"[5] Not employed",5,NA,NA
29471,2019,TRUE,63,2,0,10.5,0,"[5] Not employed",5,NA,NA
16037,2016,FALSE,63,2,0,9,15132.759765625,"[2] Employed part-time",2,"[26] Manufacture of computers, electronic and optical products",26
16037,2017,FALSE,64,2,0,9,5595.39111328125,"[5] Not employed",5,NA,NA
16037,2018,FALSE,65,2,0,9,0,"[5] Not employed",5,NA,NA
16037,2019,FALSE,66,2,0,9,0,"[5] Not employed",5,NA,NA
1421,2015,TRUE,84,1,0,18,0,"[5] Not employed",5,NA,NA
1421,2016,TRUE,85,1,0,18,0,"[5] Not employed",5,NA,NA
1421,2017,TRUE,86,1,0,18,0,"[5] Not employed",5,NA,NA
1421,2018,TRUE,87,1,0,18,0,"[5] Not employed",5,NA,NA
1421,2019,TRUE,88,1,0,18,0,"[5] Not employed",5,NA,NA
26376,2015,TRUE,89,1,0,9,0,"[5] Not employed",5,NA,NA
20011,2015,TRUE,92,1,0,10,0,"[5] Not employed",5,NA,NA
20011,2016,TRUE,93,1,0,10,0,"[5] Not employed",5,NA,NA
20011,2017,TRUE,94,1,0,10,0,"[5] Not employed",5,NA,NA
20011,2018,TRUE,95,1,0,10,0,"[5] Not employed",5,NA,NA
4820,2015,FALSE,55,2,0,10.5,38610.72265625,"[1] Employed full-time",1,"[20] Manufacture of chemical products",20
4820,2016,FALSE,56,2,0,10.5,36722.69140625,"[1] Employed full-time",1,"[20] Manufacture of chemical products",20
4820,2017,FALSE,57,2,0,10.5,41143.5546875,"[1] Employed full-time",1,"[20] Manufacture of chemical products",20
4820,2018,FALSE,58,2,0,10.5,40429.3828125,"[1] Employed full-time",1,"[20] Manufacture of chemical products",20
4820,2019,FALSE,59,2,0,10.5,39564.38671875,"[1] Employed full-time",1,"[22] Manufacture of rubber and plastic products",22
24816,2015,TRUE,49,3,0,10.5,36064.1796875,"[1] Employed full-time",1,"[60] Broadcaster",60
24816,2016,TRUE,50,3,0,10.5,32865.3046875,"[1] Employed full-time",1,"[60] Broadcaster",60
24816,2017,TRUE,51,3,0,10.5,37749.71484375,"[1] Employed full-time",1,"[60] Broadcaster",60
24816,2018,TRUE,52,2,0,10.5,34702.0625,"[1] Employed full-time",1,"[85] Education and teaching",85
24816,2019,TRUE,53,2,0,10.5,33393.31640625,"[1] Employed full-time",1,"[85] Education and teaching",85
16401,2015,TRUE,19,3,0,NA,0,"[5] Not employed",5,NA,NA
16401,2016,TRUE,20,3,0,NA,0,"[5] Not employed",5,NA,NA
16401,2017,TRUE,21,3,0,NA,0,"[5] Not employed",5,NA,NA
16401,2018,TRUE,22,2,0,NA,0,"[5] Not employed",5,NA,NA
16401,2019,TRUE,23,2,0,NA,0,"[5] Not employed",5,NA,NA
30059,2015,FALSE,68,2,0,11.5,0,"[5] Not employed",5,NA,NA
30059,2016,FALSE,69,2,0,11.5,0,"[5] Not employed",5,NA,NA
30059,2017,FALSE,70,2,0,11.5,0,"[5] Not employed",5,NA,NA
30059,2018,FALSE,71,2,0,11.5,0,"[5] Not employed",5,NA,NA
18071,2015,FALSE,54,2,0,18,66697.328125,"[1] Employed full-time",1,"[61] Telecommunications",61
18071,2016,FALSE,55,2,0,18,69341.5546875,"[1] Employed full-time",1,"[61] Telecommunications",61
18071,2017,FALSE,56,2,0,18,104212.234375,"[1] Employed full-time",1,"[61] Telecommunications",61
18071,2018,FALSE,57,2,0,18,103829.5625,"[1] Employed full-time",1,"[61] Telecommunications",61
18071,2019,FALSE,58,2,0,18,102084.296875,"[5] Not employed",5,NA,NA
11720,2015,FALSE,77,2,0,10.5,0,"[5] Not employed",5,NA,NA
11720,2016,FALSE,78,2,0,10.5,0,"[5] Not employed",5,NA,NA
11720,2017,FALSE,79,2,0,10.5,0,"[5] Not employed",5,NA,NA
11720,2018,FALSE,80,2,0,10.5,0,"[5] Not employed",5,NA,NA
11720,2019,FALSE,81,2,0,10.5,0,"[5] Not employed",5,NA,NA
31488,2015,FALSE,53,4,0,11.5,45541.703125,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
31488,2017,FALSE,55,4,0,11.5,44867.8984375,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
31488,2018,FALSE,56,3,0,11.5,43652.52734375,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
31488,2019,FALSE,57,3,0,11.5,47973.95703125,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
20961,2015,FALSE,23,4,0,13,4655.779296875,"[4] Irregular employment or in marginal",4,"[85] Education and teaching",85
20961,2017,FALSE,25,4,0,13,0,"[4] Irregular employment or in marginal",4,"[85] Education and teaching",85
20961,2018,FALSE,26,3,0,13,0,"[4] Irregular employment or in marginal",4,"[85] Education and teaching",85
20961,2019,FALSE,27,3,0,13,0,"[4] Irregular employment or in marginal",4,"[85] Education and teaching",85
19253,2015,FALSE,73,2,0,10.5,0,"[5] Not employed",5,NA,NA
19253,2016,FALSE,74,2,0,10.5,0,"[5] Not employed",5,NA,NA
19253,2017,FALSE,75,2,0,10.5,0,"[5] Not employed",5,NA,NA
19253,2018,FALSE,76,2,0,10.5,0,"[5] Not employed",5,NA,NA
19253,2019,FALSE,77,2,0,10.5,0,"[5] Not employed",5,NA,NA
25628,2015,FALSE,47,1,0,18,0,"[1] Employed full-time",1,"[85] Education and teaching",85
25628,2016,FALSE,48,1,0,18,0,"[1] Employed full-time",1,"[85] Education and teaching",85
3729,2015,TRUE,60,2,0,18,54018.3046875,"[2] Employed part-time",2,"[85] Education and teaching",85
3729,2017,TRUE,62,2,0,18,39525.87109375,"[2] Employed part-time",2,"[85] Education and teaching",85
3729,2018,TRUE,63,2,0,18,39692.265625,"[2] Employed part-time",2,"[85] Education and teaching",85
3729,2019,TRUE,64,2,0,18,37054.5625,"[5] Not employed",5,NA,NA
4032,2015,FALSE,74,2,0,10.5,0,"[5] Not employed",5,NA,NA
4032,2016,FALSE,75,2,0,10.5,0,"[5] Not employed",5,NA,NA
4032,2017,FALSE,76,2,0,10.5,0,"[5] Not employed",5,NA,NA
4032,2018,FALSE,77,2,0,10.5,0,"[5] Not employed",5,NA,NA
4032,2019,FALSE,78,2,0,10.5,0,"[5] Not employed",5,NA,NA
16271,2015,TRUE,85,2,0,10,0,"[5] Not employed",5,NA,NA
16271,2016,TRUE,86,2,0,10,0,"[5] Not employed",5,NA,NA
16271,2017,TRUE,87,2,0,10,0,"[5] Not employed",5,NA,NA
2058,2015,FALSE,84,2,0,8.5,0,"[5] Not employed",5,NA,NA
2058,2016,FALSE,85,2,0,8.5,0,"[5] Not employed",5,NA,NA
2058,2017,FALSE,86,2,0,8.5,0,"[5] Not employed",5,NA,NA
16907,2017,TRUE,77,2,0,12,0,"[5] Not employed",5,NA,NA
16907,2018,TRUE,78,2,0,12,0,"[5] Not employed",5,NA,NA
16907,2019,TRUE,79,2,0,12,0,"[5] Not employed",5,NA,NA
12868,2015,TRUE,20,3,0,11.5,7712.64581298828,"[1] Employed full-time",1,"[25] Manufacture of fabricated metal products",25
12868,2016,TRUE,21,1,0,11.5,29279.1796875,"[1] Employed full-time",1,"[28] Mechanical engineering",28
12868,2017,TRUE,22,1,0,11.5,25482.75390625,"[1] Employed full-time",1,"[28] Mechanical engineering",28
12868,2018,TRUE,23,1,0,11.5,31741.419921875,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
12868,2019,TRUE,24,2,0,11.5,34080.81640625,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
8903,2015,TRUE,84,1,0,9,0,"[5] Not employed",5,NA,NA
8903,2016,TRUE,85,1,0,9,0,"[5] Not employed",5,NA,NA
8903,2017,TRUE,86,1,0,9,0,"[5] Not employed",5,NA,NA
8903,2018,TRUE,87,1,0,9,0,"[5] Not employed",5,NA,NA
8903,2019,TRUE,88,1,0,9,4151.283203125,"[4] Irregular employment or in marginal",4,"[1] Agriculture, hunting and related activities",1
27969,2015,FALSE,61,2,0,11,0,"[1] Employed full-time",1,"[1] Agriculture, hunting and related activities",1
27969,2016,FALSE,62,2,0,11,0,"[1] Employed full-time",1,"[1] Agriculture, hunting and related activities",1
27969,2017,FALSE,63,2,0,11,0,"[1] Employed full-time",1,"[1] Agriculture, hunting and related activities",1
27969,2018,FALSE,64,2,0,11,0,"[1] Employed full-time",1,"[1] Agriculture, hunting and related activities",1
27969,2019,FALSE,65,2,0,11,488.935516357422,"[4] Irregular employment or in marginal",4,"[1] Agriculture, hunting and related activities",1
13303,2015,FALSE,71,2,0,9,0,"[5] Not employed",5,NA,NA
29456,2015,TRUE,63,2,0,NA,0,"[5] Not employed",5,NA,NA
21763,2015,FALSE,76,2,0,13.5,4496.111328125,"[2] Employed part-time",2,"[13] Textile manufacturing",13
21763,2016,FALSE,77,2,0,13.5,0,"[2] Employed part-time",2,"[13] Textile manufacturing",13
21763,2017,FALSE,78,2,0,13.5,0,"[2] Employed part-time",2,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
21763,2018,FALSE,79,2,0,13.5,0,"[2] Employed part-time",2,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
21763,2019,FALSE,80,2,0,13.5,0,"[2] Employed part-time",2,"[47] Retail trade (excluding motor vehicles and motorcycles)",47
28933,2015,FALSE,39,3,1,7,0,"[5] Not employed",5,NA,NA
28933,2016,FALSE,40,3,1,7,1156.783203125,"[5] Not employed",5,NA,NA
28933,2017,FALSE,41,6,2,7,1457.28869628906,"[5] Not employed",5,NA,NA
28933,2018,FALSE,42,4,2,7,1828.49353027344,"[5] Not employed",5,NA,NA
28933,2019,FALSE,43,5,3,7,1155.71228027344,"[5] Not employed",5,NA,NA
7035,2017,TRUE,65,6,2,10,0,"[5] Not employed",5,NA,NA
18239,2015,TRUE,77,2,0,7,0,"[5] Not employed",5,NA,NA
18239,2016,TRUE,78,2,0,7,0,"[5] Not employed",5,NA,NA
18239,2017,TRUE,79,2,0,7,0,"[5] Not employed",5,NA,NA
18239,2018,TRUE,80,2,0,7,0,"[5] Not employed",5,NA,NA
18239,2019,TRUE,81,2,0,7,0,"[5] Not employed",5,NA,NA
22971,2016,FALSE,54,4,0,10.5,25021.1953125,"[1] Employed full-time",1,NA,NA
22971,2017,FALSE,55,2,0,10.5,28282.50390625,"[1] Employed full-time",1,"[81] Building support",81
22971,2018,FALSE,56,2,0,10.5,27731.60546875,"[1] Employed full-time",1,"[81] Building support",81
22971,2019,FALSE,57,1,0,10.5,31288.2109375,"[1] Employed full-time",1,"[81] Building support",81
6138,2016,TRUE,21,4,0,NA,1,"[3] Training, apprenticeship",3,"[96] Provision of other predominantly personal services",96
8380,2015,TRUE,45,4,1,14.5,4464.888671875,"[4] Irregular employment or in marginal",4,"[86] Healthcare",86
8380,2016,TRUE,46,4,1,14.5,5433.05029296875,"[4] Irregular employment or in marginal",4,"[86] Healthcare",86
8380,2017,TRUE,47,4,0,14.5,3198.9423828125,"[4] Irregular employment or in marginal",4,"[86] Healthcare",86
8380,2018,TRUE,48,4,0,14.5,4352.427734375,"[4] Irregular employment or in marginal",4,"[86] Healthcare",86
8380,2019,TRUE,49,3,0,14.5,7128.08166503906,"[4] Irregular employment or in marginal",4,"[86] Healthcare",86
17553,2015,TRUE,66,2,0,10,0,"[5] Not employed",5,NA,NA
17553,2016,TRUE,67,2,0,10,0,"[5] Not employed",5,NA,NA
17553,2017,TRUE,68,2,0,10,0,"[5] Not employed",5,NA,NA
17553,2018,TRUE,69,2,0,10,0,"[5] Not employed",5,NA,NA
17553,2019,TRUE,70,2,0,10,0,"[5] Not employed",5,NA,NA
26167,2015,TRUE,56,1,0,13,32287.919921875,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
26167,2016,TRUE,57,1,0,13,36249.2890625,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
26167,2017,TRUE,58,1,0,13,32775.94921875,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
26167,2018,TRUE,59,1,0,13,35870.859375,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
26167,2019,TRUE,60,1,0,13,32491.12109375,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
22328,2015,TRUE,72,2,0,10.5,0,"[5] Not employed",5,NA,NA
22328,2016,TRUE,73,2,0,10.5,0,"[5] Not employed",5,NA,NA
1480,2015,TRUE,78,1,0,10.5,0,"[5] Not employed",5,NA,NA
1480,2016,TRUE,79,1,0,10.5,0,"[5] Not employed",5,NA,NA
1480,2017,TRUE,80,1,0,10.5,0,"[5] Not employed",5,NA,NA
1480,2018,TRUE,81,1,0,10.5,0,"[5] Not employed",5,NA,NA
14394,2015,TRUE,64,1,0,11.5,19316.599609375,"[1] Employed full-time",1,"[18] Manufacture of printed matter; reproduction of recorded sound, image and data carriers",18
14394,2016,TRUE,65,1,0,11.5,20182.416015625,"[1] Employed full-time",1,"[18] Manufacture of printed matter; reproduction of recorded sound, image and data carriers",18
14394,2017,TRUE,66,1,0,11.5,18006.947265625,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
14394,2018,TRUE,67,1,0,11.5,22429.7578125,"[1] Employed full-time",1,"[71] Architectural and engineering firms; technical, physical and chemical investigation",71
14394,2019,TRUE,68,1,0,11.5,20897.552734375,"[1] Employed full-time",1,"[82] Provision of economic services to businesses and individuals n.e.c.",82
22458,2015,FALSE,60,2,0,16,44876.3125,"[1] Employed full-time",1,"[11] Beverage production",11
22458,2016,FALSE,61,2,0,16,27189.61328125,"[1] Employed full-time",1,"[11] Beverage production",11
22458,2017,FALSE,62,2,0,16,32210.734375,"[1] Employed full-time",1,"[11] Beverage production",11
22458,2018,FALSE,63,2,0,16,30353.32421875,"[1] Employed full-time",1,"[11] Beverage production",11
22458,2019,FALSE,64,2,0,16,30153.125,"[1] Employed full-time",1,"[11] Beverage production",11
9954,2015,TRUE,56,3,0,10.5,34232.90625,"[2] Employed part-time",2,"[20] Manufacture of chemical products",20
9954,2016,TRUE,57,2,0,10.5,31324.84375,"[2] Employed part-time",2,"[20] Manufacture of chemical products",20
25010,2015,FALSE,53,4,2,12,79476.71875,"[1] Employed full-time",1,"[25] Manufacture of fabricated metal products",25
25010,2017,FALSE,55,4,2,12,90427.875,"[1] Employed full-time",1,"[25] Manufacture of fabricated metal products",25
23556,2017,FALSE,17,4,2,NA,0,"[5] Not employed",5,NA,NA
4896,2015,FALSE,20,4,0,NA,0,"[5] Not employed",5,NA,NA
4896,2016,FALSE,21,3,0,NA,1861.79187011719,"[5] Not employed",5,NA,NA
4896,2017,FALSE,22,3,0,NA,622.121643066406,"[5] Not employed",5,NA,NA
4896,2019,FALSE,24,1,0,NA,2414.27099609375,"[5] Not employed",5,NA,NA
9649,2015,FALSE,35,4,2,10.5,31623.2890625,"[1] Employed full-time",1,"[45] Trade in motor vehicles",45
9649,2016,FALSE,36,4,2,10.5,27577.193359375,"[1] Employed full-time",1,"[45] Trade in motor vehicles",45
9649,2017,FALSE,37,4,2,10.5,35210.4375,"[1] Employed full-time",1,"[45] Trade in motor vehicles",45
6760,2015,FALSE,29,2,0,10.5,46694.46875,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
6760,2016,FALSE,30,3,1,10.5,46793.5,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
6760,2017,FALSE,31,3,1,10.5,49030.4375,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
6760,2018,FALSE,32,3,1,10.5,53773.78515625,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
6760,2019,FALSE,33,3,1,10.5,44505.3125,"[1] Employed full-time",1,"[29] Manufacture of motor vehicles and parts of motor vehicles",29
28037,2015,TRUE,29,2,0,10.5,11253.9892578125,"[2] Employed part-time",2,"[53] Postal, courier and express services",53
28037,2016,TRUE,30,2,0,10.5,22697.7731018066,"[1] Employed full-time",1,"[84] Public administration and defense; compulsory social security",84
28037,2017,TRUE,31,2,0,10.5,23957.8282470703,"[1] Employed full-time",1,"[95] Repair of data processing equipment and consumer goods",95
